motif,pred
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,0.1285266876220703
Neu5Ac(a2-6)GlcNAc6S,-0.056621551513671875
Fuc(a1-4)GlcNAc,0.21416091918945312
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal,-0.18501949310302734
Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,0.03573322296142578
GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S(b1-4)GlcA(b1-3)GalNAc6S,0.0792837142944336
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc,-0.12232017517089844
Man(a1-3)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc,-0.11717605590820312
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)[Gal(b1-4)][GlcNAc(b1-6)Gal(b1-4)]Gal,0.2554159164428711
Man6P(a1-3)Man(a1-3)Man(a1-3)Man,-0.2968406677246094
Man(a1-3)GalNAc,-0.6693401336669922
Man(b1-4)Man(b1-4)Man(b1-4)Man,0.0804452896118164
Neu5Ac(a2-3)Gal(b1-3)GalNAc6S(b1-4)Gal,0.2624664306640625
Gal(b1-4)[Fuc(a1-3)]GlcNAc6S,0.04636573791503906
Neu5Ac(a2-3)4dGal,-0.29509639739990234
Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)]Man(a1-6)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.025684356689453125
Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,-0.13172054290771484
Fuc(a1-2)[Gal(a1-3)]Gal(b1-3)GlcNAc(b1-3)Gal,-0.057623863220214844
Neu5Ac(a2-6)Gal(b1-3)GalNAc(b1-4)Gal,-0.5964651107788086
